itemid,usernick,date,content,sellerid,seller,开店时间,卖家信誉,好评率
17019553913,t***8,2018/5/13 16:30,主机很好，笑笑也很棒吖,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,b***e,2018/5/13 15:39,主机已经收到，经测试是WIN10系统。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,姜***7,2018/5/13 15:30,整体性能还是很不错的，网页设计，PHTOSHOP都没有问题。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,小***品,2018/5/13 15:27,送的鼠标键盘质量太差，货到第二天主机和鼠标就接触不良了！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,咦***嘿,2018/5/13 15:19,物流很快客服小迪小九都很好 解释也蛮清楚,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,我***然,2018/5/13 15:10,非常满意，谢谢！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,夏***8,2018/5/13 15:00,客服好好回答专业，媛媛,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,l***7,2018/5/13 14:36,无尘不错   比实体店便宜多了,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***7,2018/5/13 14:23,质量很好，买3台啦，还介绍朋友买2台，不是玩游戏的，工作用，可是我就喜欢配置高点的，客服服务态度好，有不懂的都及时回复，解决啦，子墨棒棒哒,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,遇***福,2018/5/13 13:56,不错  客服棒棒哒,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,y***1,2018/5/13 13:25,贝贝服务不错,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
16109378213,t***g,2018/5/6 12:13,包装很用心，机器很好用，速度很快，还在犹豫的朋友可以打消顾虑了，虽然中间有些小插曲，但是客服态度很好，处理问题很主动，很不错,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,爱***气,2018/5/6 11:52,包装啥的不错，还不知道用起来咋样，很期待，7天后过来评价客服都特别的热情，,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,g***神,2018/5/6 11:50,此用户没有填写评论!,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,r***3,2018/5/6 11:47,小琦妹子很好的哟~主机跑分17万 吃鸡中效配置 lol cf高配没任何压力 牛！,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,龚***福,2018/5/6 11:47,黎德，小淮，阿德，都很不错呢，电脑运行也很不错，售后服务人员很耐心，希望下次有机会再继续合作。,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,t***9,2018/5/6 11:21,可以，不错,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,悲***2,2018/5/6 10:31,主机功能强大，跑分21W，感谢小谦和初恋好的服务,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,w***1,2018/5/6 10:14,机器不错 吃鸡没有压力 客服小峰服务可以态度不错,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,k***h,2018/5/6 9:55,卖家很好,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,h***丶,2018/5/6 9:49,装机完成，感谢小秋、小恩妹纸，服务不错，萌萌哒，还有各位技术大大的解惑,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,c***丶,2018/5/6 9:29,小琦妹子服务很不错的哦,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,刘***5,2018/5/6 9:24,主机不错，安装显卡方便，机箱稍微刮蹭不碍事，亲亲，客服小梓和小舟服务周到，都很可爱，很好得购物体验,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,回***走,2018/5/6 8:55,用着还不错，开机挺快的，其他还没试,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,n***8,2018/5/6 8:41,主机很好用了几天才来评价，开机7秒，游戏不卡，跑分19万，过后加装个机械硬盘估计跑分还能上去，主机布线整齐，客服小峰，小鞋，小吉等等客服都很热情，物流也很快，好评很满意！,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,l***s,2018/5/6 8:33,已经是在宁美买的第二台电脑了，质量没的说！客服子文很有耐心，继续关注支持?,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,高***8,2018/5/6 8:27,机器很好，小舟服务不错,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,w***5,2018/5/6 7:38,东西很好。茂茂服务棒棒哒? 半夜给解疑释惑&hellip;&hellip;,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,六***哥,2018/5/6 7:07,很好,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,e***c,2018/5/6 1:03,电脑配得很满意，芝芝和小凡都很好～,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
16109378213,南***1,2018/5/6 0:21,不错,595397331,宁美国度官方旗舰店,2010/11/2,86876,1
5.59E+11,t***7,2018/4/29 15:55,此用户没有填写评论!,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,东***生,2018/4/29 15:53,产品收到是极其不满意的，客服态度还是不错。 1. 外观简陋异常，就是套了个玻璃外壳的感觉。 2.显示器无法连接。在我们没有配有其显示器的情况下，商家没有提醒我们其显卡接头是HDMI，而非VGA。通常电脑都带有vga接口，导致我们客户没办法第一时间使用。因此，只能继续购买其推荐的19元的转接线。 3.硬件没有安装好，需要自己拆装！HDMI买来以后，无法直接插到主机上，如图2。需要自己拆卸下来，再重新固定显卡，没有小工具的我们，需要到楼下买好拆装螺丝刀等等。 4.客户购买条件是立即可以使用的产品，而不是需要去再换显示器或者配件的。如果商家无法提供这种使用性，应该提前告知客户，或者按照配件购买费用进行补偿。至今商家无法做出正确的应对，和给我们满意的答复。我们客户不需要用刷五星好评得来的30元红包，我只希望支付我补上使用性的那部分的差额19元而已。,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,陈***爝,2018/4/29 15:31,主机收到外观可以就是面屏还没到。等面屏鼠标键盘。到了下载东西看卡不卡。还没不卡再追评,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,g***界,2018/4/29 15:21,太好了，太值得了！外面都卖两千多的主机，现在只要一千多，反应速度又快！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,q***物,2018/4/29 15:18,电脑很好，运行速度很快，也不卡，完全能支持ug运行，做设计没问题，开机速度也可以，,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,淡***1,2018/4/29 14:49,今天我买了一个电脑 我非常期待的等来了快递小哥的电话个赶紧借了一辆自行车一路奔波三十公里到快递点把我的电脑取回来 拆开后真是太喜欢了 包装的非常好里面有很多充气的缓冲塑料垫我拿出来还可以当枕头用真是太好了经过一番折腾终于把电脑装好了性能刚刚的赶紧下载了一个外国吃鸡游戏登上账号后一看号被封了也没能体验到这个吃鸡的快感 我像那种会认输的人吗 外国类鸡吃不了我就吃国产鸡 经过我不懈的努力我是终于在绝地求生刺激战场里吃到了鸡真是感谢天感谢地感谢卖给我电脑的商家,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,3***i,2018/4/29 14:47,已经是第六台了，一如既往，很好！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,倩***8,2018/4/29 14:44,用起来非常舒服，也不卡！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,英***8,2018/4/29 14:36,第一次在网上买电脑，看了好久货比三家，最终决定在这家买，额客服询问了很多问题 ，客服回答很有耐心，快递也很给力，货到箱子包装了两层，很细心，主机内也有泡棉，防止磕碰，没有任何刮碰划痕，感觉很棒，祝卖家生意越来越好。,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,成***8,2018/4/29 14:29,速度很快，质量也很好,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,如***i,2018/4/29 14:07,电脑很给力  同时挂着飞车打lol完全不卡性比价高 物流很快两天就收到了 画质清晰分明 速度特别快特别是开机速递,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,b***3,2018/4/29 13:28,很好，中间有点小差错，但客服完美解决了。很感谢客服笑笑,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,j***0,2018/4/29 13:24,买来工作用的，玩游戏也不错，完全不卡。自己又加了一块机械硬盘，晚上看机箱内部贼漂亮，机械感满满。一开始显卡没插紧，显示器不亮，客服很耐心的解决了。,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,杨***4,2018/4/29 13:09,电脑不错，感觉很好，客服态度很好，我的很多问题都得到了完美的解决，价格也便宜，非常满意五星好评！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,y***5,2018/4/29 13:04,电脑很好，在客服帮助下选了自己需要的配置，收到后玩了两天没毛病。说一下这个机箱啊，真的有点大，我电脑桌下面都放不下，只能把这霸气的机箱放在桌上。风扇挺漂亮。,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,等***头,2018/4/29 13:01,物流很快下单次日就到了，客服态度很好，有不懂的地方都很快回答，玩lol很流畅，开机也很快，主机很炫酷，值得买哦！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,眼***怪,2018/4/29 12:20,物流很快   包装也很好  电脑不卡   我买来打游戏没什么问题 很满意的一次购物,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,命***锐,2018/4/29 12:14,电脑刚刚送到，很喜欢，也很满意，清晰，速度快。给卖家点赞！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,r***颜,2018/4/29 12:12,这家店是真的划得来 客服回复很快 有些小问题一会就帮我解决了 反正就是很值 刚刚用了3天 玩游戏什么的都还不错 主要是灯带很帅,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,w***1,2018/4/29 12:11,包装有点出付意料，刚收到快递时，乍一看，怎么主机这么大，拆开一看，原来里面还有一层，这个包装是良心设计，必须点个赞。有点遗憾是，这个主机上连接屏幕的接口跟平常所用的不一样，跟客户联系还要临时去买个转换器。,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.67E+11,邢***念,2018/5/2 17:11,好,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,t***1,2018/5/2 11:22,好评,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,囚***n,2018/5/2 11:17,好评,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,朕***上,2018/5/2 10:51,嗯，还可以,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,红***的,2018/5/2 9:47,质量不错，很高清。可以学习，看电视剧,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,t***0,2018/5/2 9:05,物流很快，性价比很高，客服服务也好,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,d***6,2018/5/2 8:57,电脑美观大气，质量挺好，是我喜欢的类型,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,高***3,2018/5/2 8:16,"质量非常好,真出乎我的意料,包装非常仔细,非常感谢 ,祝生意兴隆!",1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,w***6,2018/5/2 7:50,挺好的,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,蒜***6,2018/5/1 23:21,宝贝很好，物流给力,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,t***9,2018/5/1 21:48,满意,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,w***4,2018/5/1 19:46,电脑收到了，使用起来运行速度挺快的，很实惠，值得推荐，很满意的一次购物,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,大***1,2018/5/1 19:36,东西收到   用检测软件检测过后  很实惠,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,用***笑,2018/5/1 19:05,此用户没有填写评论!,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,幸***1,2018/5/1 17:56,电脑很好用，价格也不贵，屏幕很清晰，老公非常满意，卖家态度很好。,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,于***a,2018/5/1 17:37,相当不错，这个价钱买到挺实惠的,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,沐***晨,2018/5/1 16:08,东西收到以后马上查看，发现与图片描述一致，超级喜欢，卖家发货速度很快，，服务也很到位，给老板点个赞，下次还会来购买，网上购物这么激烈，没想到店家的服务这么好，商品质量好而价低廉！！！值得推荐,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,茶***散,2018/5/1 14:33,很好用,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,t***8,2018/5/1 14:32,挺好,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.67E+11,江***由,2018/5/1 14:28,宝贝收到了，拆开看了看比较满意，很适合打游戏，哈哈，买对了，在也不用担心了。,1677021573,中硕数码科技,2013/5/25,48155,0.9993
5.59E+11,a***7,2018/4/28 19:24,买来几天玩穿越火线和吃鸡 玩不到一两个小时就黑屏自动重启   联系客服后同意换新的给我  我把旧的寄回去还特地做了小记号怕他们发原来的给我  谁知道踏马的还真原封不动的发旧的回来给我   发旧的回来也就算了  里面的螺钉都上不全   我不想说了  几千块钱送给你们了  垃圾店家  不守信用   我也懒得退货了  浪费老子时间,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,n***9,2018/4/28 18:53,电脑收到了，拿来很满意，中间出了点小问题，显卡更换了一个，耽误了点时间，但是最终解决了，客服小微，小木很耐心，好评,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,f***2,2018/4/28 18:21,第一次在网上买电脑，中间出现一些小问题，都是客服耐心的教我！这个套餐玩游戏很爽，鲁大师跑分很高，很满意的一次网购！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,郑***迅,2018/4/28 18:20,非常满意！  客服慢慢的教我怎么搞  兄弟们  别犹豫了 赶紧下单吧?,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,珊***花,2018/4/28 17:52,性价比是非常高，颜值也可以的，要是风扇灯颜色换个更炫的那就满分了，强调一下菜鸟技术员，没有什么技术，态度菜的一批，5分钟回一次，主要还没什么技术，呵呵，赶紧换一匹技术员吧,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,非***晗,2018/4/28 17:37,儿子超喜欢这主机，有个性外型很漂亮！谢谢店家还送了键盘！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,h***b,2018/4/28 16:41,宝贝包装很好有两层，连接后开机速度很快只有十多秒，显示器颜色玫瑰金也超喜欢。价格上讲很合适不贵。总体满意！,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,丁***5,2018/4/28 16:31,一般。一般。吃了一局鸡。CPU温度有点太高了吧。,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,都***8,2018/4/28 16:07,东西很好    ，挺好的啦,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,元***子,2018/4/28 15:51,宝贝收到了立即下了个绝地逃生画面开到最好都没有问题试了一下边打游戏边开直播都对游戏丝毫没有影响绝对的值得给一个好评,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,w***9,2018/4/28 15:48,还好,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,木***子,2018/4/28 15:38,物流挺快的  到货之后很多地方不懂都联系客服给解决了 很热情 好评,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,至***o,2018/4/28 15:19,此用户没有填写评论!,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,君***玥,2018/4/28 15:14,很不错跟卖家描述的一样,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,朝***音,2018/4/28 14:57,此用户没有填写评论!,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,一***雪,2018/4/28 14:57,机箱超帅，  性能也很好，个人十分满意，本来抱着试试的心态，没想到真的这么物美价廉,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,周***0,2018/4/28 14:35,相当不错,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,李***桑,2018/4/28 14:19,还以为在网上买电脑会不好，多虑了。很满意。正在下吃鸡。看看会不会流畅，很不错哟,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,f***9,2018/4/28 13:22,很好  玩了吃鸡高特效 没卡顿,3012519484,零微国度数码专营店,2016/10/14,86876,1
5.59E+11,婷***8,2018/4/28 13:14,宝贝挺好的，不错非常满意。,3012519484,零微国度数码专营店,2016/10/14,86876,1
17019553913,小***8,2018/5/13 13:17,挺快的，而且送了机械键盘和鼠标。包装精致。买的显示器和一个主机，里面所有的配件我都一一去官网查过全都是正品在保，系统装的也是激活过的稳定系统。客服五月，服务态度比超级好，售后更是没得说。同样的价格，如果去买品牌机，买不到这么高的配置。全5好评，没得说。良心卖家。真诚评价。 很不错,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***0,2018/5/13 13:14,乐毅和小雷两位售后都很耐心 很棒 电脑才买回来目前没什么问题 希望之后也是用这么顺利吧,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,王***8,2018/5/13 13:11,子墨服务很好 东西也很好 好评,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***2,2018/5/13 12:57,主机用了几天运行很流畅，客服小华和小九很有耐心，物流也是棒棒的，值这个价钱，好评，,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,d***7,2018/5/13 12:54,好,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,阳***0,2018/5/13 12:03,哎。上墙了，买个教训吧，,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***1,2018/5/13 12:01,服务不错，小强和洛云都比较有耐心。电脑的话刚插上电有点味道，也证明了是新的，哈哈！吃鸡还可以，LOL完美运行。办公还在体验！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,5***买,2018/5/13 12:01,产品很满意，发货速度快，运行速度更快。已经第N次购买。 笑笑服务好,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,b***8,2018/5/13 11:59,价格摆在这  性价比还是可以的   使用一段时间再过来,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***2,2018/5/13 11:58,此用户没有填写评论!,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***8,2018/5/13 11:51,非常好运行十分给力吃鸡玩仍和游戏都不卡跑分也很高客服小贝非常耐心的讲解   好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,引***d,2018/5/13 11:49,挺好的,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***9,2018/5/13 11:42,机子很好，谢谢子贵。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,年***去,2018/5/13 11:28,此用户没有填写评论!,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,g***x,2018/5/13 11:21,东西收到啦，试用了几天不错哦，开机10秒，跑分近20W，客服子墨很耐心的解决问题，下次需要再来这家。。。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,七***剑,2018/5/13 11:03,电脑很棒 给给力 开机很快 主机和屏幕 送了两套键鼠 装机遇到的问题 售后小高很热情的服务 很快帮我解决了 正在使用 后续继续评价,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,天***妹,2018/5/13 10:51,已经拆开看过了 各部位零件都非常新 就是这个七彩虹的固态实在是有点渣了 1050ti吃鸡也不是很够用 后面加了600升级了1065 整个过程还是挺满意的 希望之后的售后不会让我失望 另外 子阳棒棒哒,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,刘***桦,2018/5/13 10:51,还可以，速度比较快，态度也挺好。刚用几天，还不知道持续性如何。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,周***9,2018/5/13 10:50,笑笑服务好,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,l***0,2018/5/13 10:46,东西很不错，买了全套，完美运行，客服云长很负责，值得推荐！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,m***2,2018/5/13 10:41,运行速度什么的相当不错，就是不知道为什么玩LOL，退出一次后就很难再进去，必须重启电脑才能顺利进入游戏,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,你***3,2018/5/13 10:40,很不错，第一次买电脑问了很多东西，客服媛媛都很耐心的讲解，期待后期的使用情况。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,l***g,2018/5/13 10:33,正常使用中.......,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,x***0,2018/5/13 10:12,打游戏还不错,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,吓***灬,2018/5/13 9:56,很刺激，吃鸡一点问题没有,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,x***6,2018/5/13 9:55,此用户没有填写评论!,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,过***1,2018/5/13 9:33,此用户没有填写评论!,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,稀***5,2018/5/13 9:20,不错,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,f***1,2018/5/13 8:59,主机收到差不多一周了。先说物流吧，从发货到确认收货用了2天，顺丰快的没得说！ 主机开机速度很快6～7秒，鲁大师跑分19W+，还送了鼠键套装。买这个主机主要是为了玩吃鸡游戏的，游戏体验过段时间再来追评。 感谢客服笑笑，她服务很热情，很有耐心。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,天***鸟,2018/5/13 8:33,东西刚刚收到，用的还行，看后续吧 小雪 小贝服务都不错的 很好,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,破***7,2018/5/13 7:33,机器很拉风，买了办公用，现在看绰绰有余，啸啸的服务很好，除了不给优惠，买了两台也不给，算了也不怪你了，机器好就行，刚打开其中一台出现点小问题，洛云很快给解决了。赞一个。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,l***r,2018/5/13 7:22,电脑很好，开机很快，送了键鼠，键盘出点小问题，小贝沟通顺畅，服务很好，给补发了。收到后怎么安装自己以前的硬盘，都耐心解答。用过几天了才发的评论。跑分20万。玩魔兽世界和CSonline很顺畅，听说吃鸡很流行，哪天下个玩玩，总体很满意！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,a***a,2018/5/13 7:18,相当满意的一次购物，回来开机找不到硬盘，客服很耐心的给讲解。机器运行起来一点声音都没有，而且配件带的很齐全。下次买还来这个店！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,h***t,2018/5/13 6:32,暂时用着不错，后续再来评价,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,q***9,2018/5/13 2:14,贝贝服务态度好,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***9,2018/5/13 0:54,韩非客服不错,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,s***梁,2018/5/13 0:49,先好评，用一段时间追评。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,传***4,2018/5/13 0:37,洛云服务很棒,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,q***6,2018/5/12 23:46,先说下客服小维吧，，很热情，很耐心，电脑的话这是我在这家店买的第二台了，确实很好，之前的那台两年了没有任何小问题，，，所以我又继续来购买的，，东西很好，这个用来吃鸡，高效不卡，很不错。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,凡***丶,2018/5/12 23:46,灰灰和小贝服务都不错，先用一段时间看看，目前没什么问题。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,低***8,2018/5/12 23:41,此用户没有填写评论!,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,l***l,2018/5/12 23:25,开机挺快的，刚刚开始卖主机的时候态度好的一批，条条消息都是秒回的。收到之后，开始安装显卡，反正到售后这边就开始半年回一次消息了，我也是服。这就不说了，我上次在评论看见一个好评说主机漏电，我想说 这是真的，我现在不敢碰主机，但是用的时候 还可以，联盟很流畅，吃鸡画质一般般吧，开高了卡。其次电脑老是莫名其妙多一些程序，自动安装软件真的很烦。你们看着下单吧。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,张***2,2018/5/12 23:13,不错,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,c***n,2018/5/12 23:08,此用户没有填写评论!,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,s***3,2018/5/12 23:03,电脑挺好的，这个价位这个配置其实差不多，物美价廉。还有贝贝服务挺好的，希望可以越来越好,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,飞***岚,2018/5/12 22:53,此用户没有填写评论!,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,韩***考,2018/5/12 22:34,东西很棒，物流也是超快的，小哥还帮忙搬到家。子文服务真的没话说，对于我这个电脑小白来说，既耐心又细心的给我解答一切疑问！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***2,2018/5/12 22:33,赵虎棒棒哒,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,r***2,2018/5/12 22:09,机器特别好，客服耐心。  小维服务很好！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,清***水,2018/5/12 21:51,不错，包装到位，电脑性能挺赞,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,我***这,2018/5/12 21:49,很好的卖家刚开始遇到很多问题。小九九客服很好也很努力帮我解决。【小九棒棒哒】,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,湾***都,2018/5/12 21:42,主机很快，白色很漂亮,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,拾***g,2018/5/12 21:08,好评！,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,呦***n,2018/5/12 20:45,电脑太好用了运行速度快吃鸡一点都不卡了爽，下次升级配件还来这里五星好评没商量,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,鹰***0,2018/5/12 20:21,主机很好，自己配了显示器，跑分20w，客服很耐心，自己加装了机械硬盘,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***3,2018/5/12 20:07,宝贝不错，物流很快，包装很安全。,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,w***3,2018/5/12 20:06,配置一流，价格实惠，子阳棒棒哒,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,张***4,2018/5/12 20:00,主机还是不错的，就是出现一些小问题 子墨以及洛云积极教导如何操作，不错,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,黄***胖,2018/5/12 19:34,子文服务到位，赞?电脑先试用一段时间留着追评?,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
17019553913,t***9,2018/5/12 19:24,很好很强大,1097280647,京天华盛官方旗舰店,2012/12/4,86876,1
